INDEX_NAME	INDEX_REGION	SAMPLEID	LAT	LONG	TAXAID	N_TAXA	EXCLUDE	NONTARGET	PHYLUM	SUBPHYLUM	CLASS	SUBCLASS	ORDER	FAMILY	SUBFAMILY	TRIBE	GENUS	FFG	HABIT	TOLVAL	THERMAL_INDICATOR	LIFE_CYCLE
MassDEP.2019.Bugs	WestHighlands	CATAMOUNT08-11-1-1.R	42.6365	-72.7408	Adicrophleps hitchcocki	3	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Brachycentridae			Adicrophleps	SH	CN	2		
MassDEP.2019.Bugs	WestHighlands	CATAMOUNT08-11-1-1.R	42.6365	-72.7408	Baetis	1	FALSE	FALSE	Arthropoda		Insecta		Ephemeroptera	Baetidae			Baetis	CG	CN	6		multi
MassDEP.2019.Bugs	WestHighlands	CATAMOUNT08-11-1-1.R	42.6365	-72.7408	Ceratopogoninae	2	FALSE	FALSE	Arthropoda		Insecta		Diptera	Ceratopogonidae	Ceratopogoninae			PR		6		
MassDEP.2019.Bugs	WestHighlands	CATAMOUNT08-11-1-1.R	42.6365	-72.7408	Corynoneura	2	FALSE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae	Orthocladiinae		Corynoneura	CG	SP	4		multi
MassDEP.2019.Bugs	WestHighlands	CATAMOUNT08-11-1-1.R	42.6365	-72.7408	Dixa	5	FALSE	FALSE	Arthropoda		Insecta		Diptera	Dixidae			Dixa	CG	CB	1	cold_cool	
MassDEP.2019.Bugs	WestHighlands	CATAMOUNT08-11-1-1.R	42.6365	-72.7408	Ectopria nervosa	3	FALSE	FALSE	Arthropoda		Insecta		Coleoptera	Psephenidae			Ectopria	SC	CN	5		semi
MassDEP.2019.Bugs	WestHighlands	CATAMOUNT08-11-1-1.R	42.6365	-72.7408	Gerridae	1	FALSE	TRUE	Arthropoda		Insecta		Hemiptera	Gerridae				PR				
MassDEP.2019.Bugs	WestHighlands	CATAMOUNT08-11-1-1.R	42.6365	-72.7408	Heleniella	2	FALSE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae	Orthocladiinae		Heleniella	CG	SP	5	cold_cool	multi
MassDEP.2019.Bugs	WestHighlands	CATAMOUNT08-11-1-1.R	42.6365	-72.7408	Hydrophilidae	1	FALSE	FALSE	Arthropoda		Insecta		Coleoptera	Hydrophilidae						5		
MassDEP.2019.Bugs	WestHighlands	CATAMOUNT08-11-1-1.R	42.6365	-72.7408	Hydropsychidae	3	TRUE	FALSE	Arthropoda		Insecta		Trichoptera	Hydropsychidae				CF	CN	4		
MassDEP.2019.Bugs	WestHighlands	CATAMOUNT08-11-1-1.R	42.6365	-72.7408	Leuctra	2	FALSE	FALSE	Arthropoda		Insecta		Plecoptera	Leuctridae			Leuctra	SH	SP	1		uni
MassDEP.2019.Bugs	WestHighlands	CATAMOUNT08-11-1-1.R	42.6365	-72.7408	Malirekus iroquois	3	FALSE	FALSE	Arthropoda		Insecta		Plecoptera	Perlodidae			Malirekus	PR	CN	2	cold_cool	
MassDEP.2019.Bugs	WestHighlands	CATAMOUNT08-11-1-1.R	42.6365	-72.7408	Micropsectra/Tanytarsus	5	FALSE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae	Chironominae	Tanytarsini		CG	CN			
MassDEP.2019.Bugs	WestHighlands	CATAMOUNT08-11-1-1.R	42.6365	-72.7408	Neoplasta	1	FALSE	FALSE	Arthropoda		Insecta		Diptera	Empididae			Neoplasta	PR	SP	6		uni
MassDEP.2019.Bugs	WestHighlands	CATAMOUNT08-11-1-1.R	42.6365	-72.7408	Orthocladiinae	4	TRUE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae	Orthocladiinae					5		
MassDEP.2019.Bugs	WestHighlands	CATAMOUNT08-11-1-1.R	42.6365	-72.7408	Oulimnius latiusculus	8	FALSE	FALSE	Arthropoda		Insecta		Coleoptera	Elmidae			Oulimnius	SC	CN	4	cold_cool	semi
MassDEP.2019.Bugs	WestHighlands	CATAMOUNT08-11-1-1.R	42.6365	-72.7408	Paracapnia	3	FALSE	FALSE	Arthropoda		Insecta		Plecoptera	Capniidae			Paracapnia	SH	SP	1	cold_cool	uni
MassDEP.2019.Bugs	WestHighlands	CATAMOUNT08-11-1-1.R	42.6365	-72.7408	Parametriocnemus	11	FALSE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae	Orthocladiinae		Parametriocnemus	CG	SP	5		multi
MassDEP.2019.Bugs	WestHighlands	CATAMOUNT08-11-1-1.R	42.6365	-72.7408	Parapsyche apicalis	2	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Hydropsychidae			Parapsyche	CF	CN	1	cold_cool	uni
MassDEP.2019.Bugs	WestHighlands	CATAMOUNT08-11-1-1.R	42.6365	-72.7408	Pericoma/Telmatoscopus	1	FALSE	FALSE	Arthropoda		Insecta		Diptera	Psychodidae				CG	BU			
MassDEP.2019.Bugs	WestHighlands	CATAMOUNT08-11-1-1.R	42.6365	-72.7408	Pisidiidae	1	FALSE	FALSE	Mollusca		Bivalvia		Veneroida	Pisidiidae				CF	BU	8		
MassDEP.2019.Bugs	WestHighlands	CATAMOUNT08-11-1-1.R	42.6365	-72.7408	Polypedilum	4	FALSE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae	Chironominae	Chironomini	Polypedilum	SH	CN	6		multi
MassDEP.2019.Bugs	WestHighlands	CATAMOUNT08-11-1-1.R	42.6365	-72.7408	Psilotreta	1	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Odontoceridae			Psilotreta	SC	SP	1	cold_cool	semi
MassDEP.2019.Bugs	WestHighlands	CATAMOUNT08-11-1-1.R	42.6365	-72.7408	Pycnopsyche gentilis	1	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Limnephilidae			Pycnopsyche	SH	SP	4		uni
MassDEP.2019.Bugs	WestHighlands	CATAMOUNT08-11-1-1.R	42.6365	-72.7408	Rhyacophila minor	3	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Rhyacophilidae			Rhyacophila	PR	CN	1	cold_cool	uni
MassDEP.2019.Bugs	WestHighlands	CATAMOUNT08-11-1-1.R	42.6365	-72.7408	Soyedina	2	FALSE	FALSE	Arthropoda		Insecta		Plecoptera	Nemouridae			Soyedina	SH	SP	2		uni
MassDEP.2019.Bugs	WestHighlands	CATAMOUNT08-11-1-1.R	42.6365	-72.7408	Stempellinella	2	FALSE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae	Chironominae	Tanytarsini	Stempellinella	CG	CB	2		
MassDEP.2019.Bugs	WestHighlands	CATAMOUNT08-11-1-1.R	42.6365	-72.7408	Sweltsa	4	FALSE	FALSE	Arthropoda		Insecta		Plecoptera	Chloroperlidae			Sweltsa	PR	CN	1	cold_cool	semi
MassDEP.2019.Bugs	WestHighlands	CATAMOUNT08-11-1-1.R	42.6365	-72.7408	Tallaperla maria	2	FALSE	FALSE	Arthropoda		Insecta		Plecoptera	Peltoperlidae			Tallaperla	SH	CN	1	cold_cool	semi
MassDEP.2019.Bugs	WestHighlands	CATAMOUNT08-11-1-1.R	42.6365	-72.7408	Tanypodinae	5	TRUE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae	Tanypodinae			PR				
MassDEP.2019.Bugs	WestHighlands	CATAMOUNT08-11-1-1.R	42.6365	-72.7408	Thienemannimyia genus group	5	FALSE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae	Tanypodinae	Pentaneurini	Thienemannimyia genus group	PR	SP	6		
MassDEP.2019.Bugs	WestHighlands	CATAMOUNT08-11-1-1.R	42.6365	-72.7408	Tipula	1	FALSE	FALSE	Arthropoda		Insecta		Diptera	Tipulidae			Tipula	SH	BU	6		uni
MassDEP.2019.Bugs	WestHighlands	CATAMOUNT08-11-1-1.R	42.6365	-72.7408	Tvetenia	2	TRUE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae	Orthocladiinae		Tvetenia	CG	SP	5		multi
MassDEP.2019.Bugs	WestHighlands	CATAMOUNT08-11-1-1.R	42.6365	-72.7408	Tvetenia bavarica group	4	FALSE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae	Orthocladiinae		Tvetenia	CG	SP	5		multi
MassDEP.2019.Bugs	WestHighlands	CDRM01-08-1-1.R	42.641432	-72.961048	Acentrella turbida	8	FALSE	FALSE	Arthropoda		Insecta		Ephemeroptera	Baetidae			Acentrella	CG	SW	4		multi
MassDEP.2019.Bugs	WestHighlands	CDRM01-08-1-1.R	42.641432	-72.961048	Agnetina capitata	2	FALSE	FALSE	Arthropoda		Insecta		Plecoptera	Perlidae	Perlinae	Perlini	Agnetina	PR	CN	2		semi
MassDEP.2019.Bugs	WestHighlands	CDRM01-08-1-1.R	42.641432	-72.961048	Antocha	1	FALSE	FALSE	Arthropoda		Insecta		Diptera	Tipulidae			Antocha	CG	CN	4		uni
MassDEP.2019.Bugs	WestHighlands	CDRM01-08-1-1.R	42.641432	-72.961048	Baetis flavistriga complex	1	FALSE	FALSE	Arthropoda		Insecta		Ephemeroptera	Baetidae			Baetis	CG	CN	4		multi
MassDEP.2019.Bugs	WestHighlands	CDRM01-08-1-1.R	42.641432	-72.961048	Cheumatopsyche	13	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Hydropsychidae			Cheumatopsyche	CF	CN	5		
MassDEP.2019.Bugs	WestHighlands	CDRM01-08-1-1.R	42.641432	-72.961048	Chironomidae	1	TRUE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae						6		
MassDEP.2019.Bugs	WestHighlands	CDRM01-08-1-1.R	42.641432	-72.961048	Chironomini	1	TRUE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae	Chironominae	Chironomini		CG		6		
MassDEP.2019.Bugs	WestHighlands	CDRM01-08-1-1.R	42.641432	-72.961048	Cricotopus bicinctus	1	FALSE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae	Orthocladiinae		Cricotopus	CG	SP	7		multi
MassDEP.2019.Bugs	WestHighlands	CDRM01-08-1-1.R	42.641432	-72.961048	Ephemerella	3	FALSE	FALSE	Arthropoda		Insecta		Ephemeroptera	Ephemerellidae			Ephemerella	CG	CN	4	cold_cool	uni
MassDEP.2019.Bugs	WestHighlands	CDRM01-08-1-1.R	42.641432	-72.961048	Ephemerellidae	1	TRUE	FALSE	Arthropoda		Insecta		Ephemeroptera	Ephemerellidae					CN			
MassDEP.2019.Bugs	WestHighlands	CDRM01-08-1-1.R	42.641432	-72.961048	Helicopsyche borealis	1	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Helicopsychidae			Helicopsyche	SC	CN	3		uni
MassDEP.2019.Bugs	WestHighlands	CDRM01-08-1-1.R	42.641432	-72.961048	Hemerodromia	1	FALSE	FALSE	Arthropoda		Insecta		Diptera	Empididae			Hemerodromia	PR	SP	6		uni
MassDEP.2019.Bugs	WestHighlands	CDRM01-08-1-1.R	42.641432	-72.961048	Hexatoma	1	FALSE	FALSE	Arthropoda		Insecta		Diptera	Tipulidae	Limoniinae		Hexatoma	PR	BU	2		uni
MassDEP.2019.Bugs	WestHighlands	CDRM01-08-1-1.R	42.641432	-72.961048	Hydrachnidia	1	FALSE	FALSE	Arthropoda		Arachnida		Trombidiformes									
MassDEP.2019.Bugs	WestHighlands	CDRM01-08-1-1.R	42.641432	-72.961048	Hydropsyche	6	TRUE	FALSE	Arthropoda		Insecta		Trichoptera	Hydropsychidae			Hydropsyche	CF	CN	4		uni
MassDEP.2019.Bugs	WestHighlands	CDRM01-08-1-1.R	42.641432	-72.961048	Hydropsyche bronta	1	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Hydropsychidae			Hydropsyche	CF	CN	6		uni
MassDEP.2019.Bugs	WestHighlands	CDRM01-08-1-1.R	42.641432	-72.961048	Hydropsyche morosa	1	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Hydropsychidae			Hydropsyche	CF	CN	6		uni
MassDEP.2019.Bugs	WestHighlands	CDRM01-08-1-1.R	42.641432	-72.961048	Hydropsyche slossonae	6	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Hydropsychidae			Hydropsyche	CF	CN	4		uni
MassDEP.2019.Bugs	WestHighlands	CDRM01-08-1-1.R	42.641432	-72.961048	Hydropsyche sparna	3	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Hydropsychidae			Hydropsyche	CF	CN	4		uni
MassDEP.2019.Bugs	WestHighlands	CDRM01-08-1-1.R	42.641432	-72.961048	Lepidostoma	4	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Lepidostomatidae			Lepidostoma	SH	CB	1		uni
MassDEP.2019.Bugs	WestHighlands	CDRM01-08-1-1.R	42.641432	-72.961048	Lumbriculidae	3	FALSE	FALSE	Annelida		Oligochaeta		Lumbriculida	Lumbriculidae				CG	BU	7		
MassDEP.2019.Bugs	WestHighlands	CDRM01-08-1-1.R	42.641432	-72.961048	Maccaffertium	3	TRUE	FALSE	Arthropoda		Insecta		Ephemeroptera	Heptageniidae			Maccaffertium	SC	CN	3		
MassDEP.2019.Bugs	WestHighlands	CDRM01-08-1-1.R	42.641432	-72.961048	Maccaffertium vicarium	3	FALSE	FALSE	Arthropoda		Insecta		Ephemeroptera	Heptageniidae			Maccaffertium	SC	CN	2		
MassDEP.2019.Bugs	WestHighlands	CDRM01-08-1-1.R	42.641432	-72.961048	Microtendipes pedellus group	1	FALSE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae	Chironominae	Chironomini	Microtendipes	CF	CN	6		
MassDEP.2019.Bugs	WestHighlands	CDRM01-08-1-1.R	42.641432	-72.961048	Naididae	1	FALSE	FALSE	Annelida		Oligochaeta		Tubificida	Naididae				CG	BU	9		
MassDEP.2019.Bugs	WestHighlands	CDRM01-08-1-1.R	42.641432	-72.961048	Nigronia serricornis	1	FALSE	FALSE	Arthropoda		Insecta		Megaloptera	Corydalidae			Nigronia	PR	CN	4		semi
MassDEP.2019.Bugs	WestHighlands	CDRM01-08-1-1.R	42.641432	-72.961048	Optioservus	1	FALSE	FALSE	Arthropoda		Insecta		Coleoptera	Elmidae			Optioservus	SC	CN	4		semi
MassDEP.2019.Bugs	WestHighlands	CDRM01-08-1-1.R	42.641432	-72.961048	Parachaetocladius	2	FALSE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae	Orthocladiinae		Parachaetocladius	CG	SP	2	cold_cool	
MassDEP.2019.Bugs	WestHighlands	CDRM01-08-1-1.R	42.641432	-72.961048	Paragnetina immarginata	1	FALSE	FALSE	Arthropoda		Insecta		Plecoptera	Perlidae			Paragnetina	PR	CN	1		semi
MassDEP.2019.Bugs	WestHighlands	CDRM01-08-1-1.R	42.641432	-72.961048	Paraleptophlebia	1	FALSE	FALSE	Arthropoda		Insecta		Ephemeroptera	Leptophlebiidae			Paraleptophlebia	CG	SW	1		uni
MassDEP.2019.Bugs	WestHighlands	CDRM01-08-1-1.R	42.641432	-72.961048	Perlodidae	2	FALSE	FALSE	Arthropoda		Insecta		Plecoptera	Perlodidae				PR	CN	2		
MassDEP.2019.Bugs	WestHighlands	CDRM01-08-1-1.R	42.641432	-72.961048	Physidae	1	FALSE	FALSE	Mollusca		Gastropoda		Basommatophora	Physidae				CG	CB	8	warm	multi
MassDEP.2019.Bugs	WestHighlands	CDRM01-08-1-1.R	42.641432	-72.961048	Plauditus	5	FALSE	FALSE	Arthropoda		Insecta		Ephemeroptera	Baetidae			Plauditus	CG	SW	4		
MassDEP.2019.Bugs	WestHighlands	CDRM01-08-1-1.R	42.641432	-72.961048	Polypedilum aviceps	4	FALSE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae	Chironominae	Chironomini	Polypedilum	SH	CN	4		multi
MassDEP.2019.Bugs	WestHighlands	CDRM01-08-1-1.R	42.641432	-72.961048	Potthastia longimana	3	FALSE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae	Diamesinae	Diamesini	Potthastia	CG	SP	2		
MassDEP.2019.Bugs	WestHighlands	CDRM01-08-1-1.R	42.641432	-72.961048	Rheocricotopus	1	FALSE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae	Orthocladiinae		Rheocricotopus	CG	SP	6		
MassDEP.2019.Bugs	WestHighlands	CDRM01-08-1-1.R	42.641432	-72.961048	Rhithrogena	1	FALSE	FALSE	Arthropoda		Insecta		Ephemeroptera	Heptageniidae			Rhithrogena	CG	CN	1	cold_cool	uni
MassDEP.2019.Bugs	WestHighlands	CDRM01-08-1-1.R	42.641432	-72.961048	Rhyacophila acutiloba	1	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Rhyacophilidae			Rhyacophila	PR	CN	1	cold_cool	uni
MassDEP.2019.Bugs	WestHighlands	CDRM01-08-1-1.R	42.641432	-72.961048	Sweltsa	4	FALSE	FALSE	Arthropoda		Insecta		Plecoptera	Chloroperlidae			Sweltsa	PR	CN	1	cold_cool	semi
MassDEP.2019.Bugs	WestHighlands	CDRM01-08-1-1.R	42.641432	-72.961048	Tanytarsus	2	FALSE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae	Chironominae	Tanytarsini	Tanytarsus	CF	CN	6	warm	uni
MassDEP.2019.Bugs	WestHighlands	CDRM01-08-1-1.R	42.641432	-72.961048	Thienemannimyia genus group	1	FALSE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae	Tanypodinae	Pentaneurini	Thienemannimyia genus group	PR	SP	6		
MassDEP.2019.Bugs	WestHighlands	CDRM01-08-1-1.R	42.641432	-72.961048	Tvetenia vitracies	1	FALSE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae	Orthocladiinae		Tvetenia	CG	SP	5	warm	multi
MassDEP.2019.Bugs	WestHighlands	CDRM02-08-1-1.R	42.636352	-72.934432	Acentrella turbida	12	FALSE	FALSE	Arthropoda		Insecta		Ephemeroptera	Baetidae			Acentrella	CG	SW	4		multi
MassDEP.2019.Bugs	WestHighlands	CDRM02-08-1-1.R	42.636352	-72.934432	Agnetina capitata	4	FALSE	FALSE	Arthropoda		Insecta		Plecoptera	Perlidae	Perlinae	Perlini	Agnetina	PR	CN	2		semi
MassDEP.2019.Bugs	WestHighlands	CDRM02-08-1-1.R	42.636352	-72.934432	Baetis flavistriga complex	1	FALSE	FALSE	Arthropoda		Insecta		Ephemeroptera	Baetidae			Baetis	CG	CN	4		multi
MassDEP.2019.Bugs	WestHighlands	CDRM02-08-1-1.R	42.636352	-72.934432	Ceratopogoninae	2	FALSE	FALSE	Arthropoda		Insecta		Diptera	Ceratopogonidae	Ceratopogoninae			PR		6		
MassDEP.2019.Bugs	WestHighlands	CDRM02-08-1-1.R	42.636352	-72.934432	Cheumatopsyche	11	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Hydropsychidae			Cheumatopsyche	CF	CN	5		
MassDEP.2019.Bugs	WestHighlands	CDRM02-08-1-1.R	42.636352	-72.934432	Chironomidae	2	TRUE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae						6		
MassDEP.2019.Bugs	WestHighlands	CDRM02-08-1-1.R	42.636352	-72.934432	Cricotopus bicinctus	1	FALSE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae	Orthocladiinae		Cricotopus	CG	SP	7		multi
MassDEP.2019.Bugs	WestHighlands	CDRM02-08-1-1.R	42.636352	-72.934432	Cricotopus/Orthocladius	5	FALSE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae	Orthocladiinae			CG	SP	7		
MassDEP.2019.Bugs	WestHighlands	CDRM02-08-1-1.R	42.636352	-72.934432	Dolophilodes	3	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Philopotamidae			Dolophilodes	CF	CN	1	cold_cool	
MassDEP.2019.Bugs	WestHighlands	CDRM02-08-1-1.R	42.636352	-72.934432	Epeorus vitreus	1	FALSE	FALSE	Arthropoda		Insecta		Ephemeroptera	Heptageniidae			Epeorus	SC	CN	1	cold_cool	uni
MassDEP.2019.Bugs	WestHighlands	CDRM02-08-1-1.R	42.636352	-72.934432	Ephemerella	1	FALSE	FALSE	Arthropoda		Insecta		Ephemeroptera	Ephemerellidae			Ephemerella	CG	CN	4	cold_cool	uni
MassDEP.2019.Bugs	WestHighlands	CDRM02-08-1-1.R	42.636352	-72.934432	Glossosoma	1	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Glossosomatidae			Glossosoma	SC	CN	1	cold_cool	
MassDEP.2019.Bugs	WestHighlands	CDRM02-08-1-1.R	42.636352	-72.934432	Helicopsyche borealis	1	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Helicopsychidae			Helicopsyche	SC	CN	3		uni
MassDEP.2019.Bugs	WestHighlands	CDRM02-08-1-1.R	42.636352	-72.934432	Hexatoma	2	FALSE	FALSE	Arthropoda		Insecta		Diptera	Tipulidae	Limoniinae		Hexatoma	PR	BU	2		uni
MassDEP.2019.Bugs	WestHighlands	CDRM02-08-1-1.R	42.636352	-72.934432	Hydrachnidia	1	FALSE	FALSE	Arthropoda		Arachnida		Trombidiformes									
MassDEP.2019.Bugs	WestHighlands	CDRM02-08-1-1.R	42.636352	-72.934432	Hydropsyche	8	TRUE	FALSE	Arthropoda		Insecta		Trichoptera	Hydropsychidae			Hydropsyche	CF	CN	4		uni
MassDEP.2019.Bugs	WestHighlands	CDRM02-08-1-1.R	42.636352	-72.934432	Hydropsyche bronta	1	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Hydropsychidae			Hydropsyche	CF	CN	6		uni
MassDEP.2019.Bugs	WestHighlands	CDRM02-08-1-1.R	42.636352	-72.934432	Hydropsyche morosa	4	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Hydropsychidae			Hydropsyche	CF	CN	6		uni
MassDEP.2019.Bugs	WestHighlands	CDRM02-08-1-1.R	42.636352	-72.934432	Hydropsyche slossonae	5	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Hydropsychidae			Hydropsyche	CF	CN	4		uni
MassDEP.2019.Bugs	WestHighlands	CDRM02-08-1-1.R	42.636352	-72.934432	Hydropsyche sparna	2	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Hydropsychidae			Hydropsyche	CF	CN	4		uni
MassDEP.2019.Bugs	WestHighlands	CDRM02-08-1-1.R	42.636352	-72.934432	Isogenoides	1	FALSE	FALSE	Arthropoda		Insecta		Plecoptera	Perlodidae			Isogenoides	PR	CN	1		uni
MassDEP.2019.Bugs	WestHighlands	CDRM02-08-1-1.R	42.636352	-72.934432	Lepidostoma	6	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Lepidostomatidae			Lepidostoma	SH	CB	1		uni
MassDEP.2019.Bugs	WestHighlands	CDRM02-08-1-1.R	42.636352	-72.934432	Leucrocuta	1	FALSE	FALSE	Arthropoda		Insecta		Ephemeroptera	Heptageniidae			Leucrocuta	SC	CN	1		uni
MassDEP.2019.Bugs	WestHighlands	CDRM02-08-1-1.R	42.636352	-72.934432	Lumbriculidae	2	FALSE	FALSE	Annelida		Oligochaeta		Lumbriculida	Lumbriculidae				CG	BU	7		
MassDEP.2019.Bugs	WestHighlands	CDRM02-08-1-1.R	42.636352	-72.934432	Maccaffertium	1	FALSE	FALSE	Arthropoda		Insecta		Ephemeroptera	Heptageniidae			Maccaffertium	SC	CN	3		
MassDEP.2019.Bugs	WestHighlands	CDRM02-08-1-1.R	42.636352	-72.934432	Micrasema	2	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Brachycentridae			Micrasema	SH	CN	2		semi
MassDEP.2019.Bugs	WestHighlands	CDRM02-08-1-1.R	42.636352	-72.934432	Microtendipes pedellus group	2	FALSE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae	Chironominae	Chironomini	Microtendipes	CF	CN	6		
MassDEP.2019.Bugs	WestHighlands	CDRM02-08-1-1.R	42.636352	-72.934432	Neostempellina	1	FALSE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae	Chironominae		Neostempellina	CG		2		
MassDEP.2019.Bugs	WestHighlands	CDRM02-08-1-1.R	42.636352	-72.934432	Nigronia serricornis	1	FALSE	FALSE	Arthropoda		Insecta		Megaloptera	Corydalidae			Nigronia	PR	CN	4		semi
MassDEP.2019.Bugs	WestHighlands	CDRM02-08-1-1.R	42.636352	-72.934432	Ophiogomphus	1	FALSE	FALSE	Arthropoda		Insecta		Odonata	Gomphidae			Ophiogomphus	PR	BU	1		semi
MassDEP.2019.Bugs	WestHighlands	CDRM02-08-1-1.R	42.636352	-72.934432	Paraleptophlebia	1	FALSE	FALSE	Arthropoda		Insecta		Ephemeroptera	Leptophlebiidae			Paraleptophlebia	CG	SW	1		uni
MassDEP.2019.Bugs	WestHighlands	CDRM02-08-1-1.R	42.636352	-72.934432	Plauditus	3	FALSE	FALSE	Arthropoda		Insecta		Ephemeroptera	Baetidae			Plauditus	CG	SW	4		
MassDEP.2019.Bugs	WestHighlands	CDRM02-08-1-1.R	42.636352	-72.934432	Polypedilum aviceps	1	FALSE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae	Chironominae	Chironomini	Polypedilum	SH	CN	4		multi
MassDEP.2019.Bugs	WestHighlands	CDRM02-08-1-1.R	42.636352	-72.934432	Potthastia longimana	1	FALSE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae	Diamesinae	Diamesini	Potthastia	CG	SP	2		
MassDEP.2019.Bugs	WestHighlands	CDRM02-08-1-1.R	42.636352	-72.934432	Promoresia tardella	1	FALSE	FALSE	Arthropoda		Insecta		Coleoptera	Elmidae			Promoresia	SC	CN	2	cold_cool	semi
MassDEP.2019.Bugs	WestHighlands	CDRM02-08-1-1.R	42.636352	-72.934432	Rhyacophila acutiloba	1	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Rhyacophilidae			Rhyacophila	PR	CN	1	cold_cool	uni
MassDEP.2019.Bugs	WestHighlands	CDRM02-08-1-1.R	42.636352	-72.934432	Rhyacophila mainensis	1	FALSE	FALSE	Arthropoda		Insecta		Trichoptera	Rhyacophilidae			Rhyacophila	PR	CN	1	cold_cool	uni
MassDEP.2019.Bugs	WestHighlands	CDRM02-08-1-1.R	42.636352	-72.934432	Stenelmis	1	FALSE	FALSE	Arthropoda		Insecta		Coleoptera	Elmidae			Stenelmis	SC	CN	5		uni
MassDEP.2019.Bugs	WestHighlands	CDRM02-08-1-1.R	42.636352	-72.934432	Sweltsa	1	FALSE	FALSE	Arthropoda		Insecta		Plecoptera	Chloroperlidae			Sweltsa	PR	CN	1	cold_cool	semi
MassDEP.2019.Bugs	WestHighlands	CDRM02-08-1-1.R	42.636352	-72.934432	Thienemanniella	1	FALSE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae	Orthocladiinae		Thienemanniella	CG	SP	6		
MassDEP.2019.Bugs	WestHighlands	CDRM02-08-1-1.R	42.636352	-72.934432	Tvetenia vitracies	2	FALSE	FALSE	Arthropoda		Insecta		Diptera	Chironomidae	Orthocladiinae		Tvetenia	CG	SP	5	warm	multi
MassDEP.2019.Bugs	WestHighlands	CDRM03-08-1-1.R	42.666446	-73.030288	Acentrella turbida	11	FALSE	FALSE	Arthropoda		Insecta		Ephemeroptera	Baetidae			Acentrella	CG	SW	4		multi
MassDEP.2019.Bugs	WestHighlands	CDRM03-08-1-1.R	42.666446	-73.030288	Antocha	1	FALSE	FALSE	Arthropoda		Insecta		Diptera	Tipulidae			Antocha	CG	CN	4		uni
MassDEP.2019.Bugs	WestHighlands	CDRM03-08-1-1.R	42.666446	-73.030288	Atherix	1	FALSE	FALSE	Arthropoda		Insecta		Diptera	Athericidae			Atherix	PR	SP	4		uni
MassDEP.2019.Bugs	WestHighlands	CDRM03-08-1-1.R	42.666446	-73.030288	Baetidae	1	TRUE	FALSE	Arthropoda		Insecta		Ephemeroptera	Baetidae				CG		6		
